available_dl_prbs,available_ul_prbs,dl_bytes,ul_bytes,dl_prbs,ul_prbs,tx_pkts,tx_errors,rx_pkts,rx_errors,rx_brate,dl_cqi,dl_ri,dl_pmi,ul_phr,ul_sinr,ul_mcs,ul_samples,dl_mcs,dl_samples
100,100,494930,8788,7588,203,17,0,6,0,17856,15,0,0,30,104.4,21.7143,14,27.4857,35
100,100,494930,8736,7568,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,494930,8840,7580,209,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,494930,8476,7580,202,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,494930,8684,7572,196,17,0,6,0,17856,15,0,0,30,104.434,21.75,16,27.525,40
100,100,494930,8476,7580,193,17,0,6,0,17360,15,0,0,30,104.339,21.2857,14,27.6765,34
100,100,458076,7852,7156,190,6,0,3,0,8680,15,0,0,30,104.396,21.5,8,27.5,30
100,100,395798,7280,6460,172,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,494930,8372,7580,193,15,0,6,0,17360,15,0,0,30,104.309,21.2,15,27.6452,31
100,100,494930,7956,7568,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,494930,8424,7580,192,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,494930,8580,7592,195,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,494930,8580,7572,193,15,0,5,0,13720,15,0,0,30,0,0,8,27.4242,33
100,100,494930,8580,7552,193,17,0,6,0,17856,15,0,0,30,104.364,21.5714,14,27.7179,39
100,100,494930,8736,7560,195,17,0,6,0,17360,15,0,0,30,104.423,21.6,10,27.5143,35
100,100,404004,7228,6556,163,3,0,2,0,4544,15,0,0,30,0,0,2,27.7273,11
100,100,449870,7956,7112,189,8,0,2,0,8272,15,0,0,30,0,0,4,27.1429,14
100,100,494930,8320,7548,189,17,0,6,0,17360,15,0,0,30,104.332,21.2727,11,27.6667,33
100,100,494930,8320,7552,191,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,494930,8736,7568,190,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,494930,8164,7568,191,0,0,0,0,0,15,0,0,0,0,0,0,0,0
100,100,494930,8424,7580,198,17,0,7,0,17768,15,0,0,30,104.274,21.0588,17,27.5556,36
100,100,494930,8424,7592,193,17,0,7,0,18760,15,0,0,30,104.407,21.75,16,27.5429,35
100,100,494930,8268,7552,183,13,0,5,0,13720,15,0,0,30,0,0,7,27.5625,32
100,100,373964,7332,6252,164,0,0,0,0,0,15,0,0,0,0,0,0,27.6,5
100,100,479910,8736,7392,211,17,0,6,0,17360,15,0,0,30,104.331,21.2727,11,27.5455,33
100,100,494930,8580,7672,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
